Strategy,Scenario,Agent_ID,Initial_Health_Factor,Target_Health_Factor,Final_Health_Factor,Survived,Rebalancing_Events,Cost_of_Rebalancing,Total_Slippage_Costs,Yield_Tokens_Sold,Final_Net_Position,Liquidation_Events,Cost_of_Liquidation,Liquidation_Penalties,Collateral_Lost
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent8,1.2032181389856267,1.01,1.0987735463460284,True,,,,,98106.58455831931,1.0,1893.4154416806896,1662.208983722686,0.0
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent9,1.206894367026654,1.01,1.1045779316616329,True,,,,,98112.35194536675,1.0,1887.6480546332443,1657.1458568716896,0.0
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent10,1.2320084159315834,1.01,1.126755538605259,True,,,,,98148.1359141607,1.0,1851.8640858393057,1623.3655339827365,0.0
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent11,1.282509201805635,1.01,1.012474946468189,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent12,1.2843149587742009,1.01,1.0139004985714481,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent13,1.2135391179834798,1.01,1.1083392753476793,True,,,,,98121.63405574563,1.0,1878.3659442543706,1648.0721308130314,0.0
AAVE,Aggressive_1.01,aave_Aggressive_1.01_run4_agent14,1.2919540020043565,1.01,1.0199311296769644,True,,,,,100000.0,0.0,0.0,0.0,0.0
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent0,1.3747765318149532,1.025,1.0613499350094728,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent1,1.4040570407505153,1.025,1.083954966108437,True,0.0,0.13253732094017323,0.0,0.0,99999.86746267906,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent2,1.3461161840677518,1.025,1.0392236784762143,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent3,1.3458101420526112,1.025,1.038987409042337,True,0.0,0.11281412640528288,0.0,0.0,99999.8871858736,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent4,1.3035989136052044,1.025,1.7678916603924821,True,1.0,13.216781328081321,253.4599467167849,13216.78132808132,99986.78321867192,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent5,1.4501052345178937,1.025,1.119504923742489,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent6,1.2785692916184712,1.025,1.6435243762828713,True,1.0,12.495680229564831,230.64767970372816,12495.68022956483,99987.50431977044,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent7,1.229385697005832,1.025,1.4239094662073106,True,1.0,10.849344227695722,182.4512107266961,10849.344227695721,99989.1506557723,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent8,1.251524071930573,1.025,1.5181216312647379,True,1.0,11.619674800222288,204.32984073686615,11619.674800222288,99988.38032519977,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent9,1.3672536184048787,1.025,1.0555421229948732,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent10,1.4605309715973835,1.025,1.1275537630379446,True,0.0,0.014146061475912575,0.0,0.0,99999.98585393853,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent11,1.361140903550845,1.025,1.0508230072964875,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent12,1.2116811621379258,1.025,1.3605126439966548,True,1.0,10.314177819193079,167.94818420883556,10314.177819193079,99989.6858221808,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent13,1.2749119295232638,1.025,1.638823055990126,True,1.0,12.531526805447546,231.7572074161077,12531.526805447545,99987.46847319455,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run0_agent14,1.2298570000121056,1.025,1.4244553427485132,True,1.0,10.84518656664199,182.3363368501276,10845.18656664199,99989.15481343336,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent0,1.4719113465784386,1.025,1.11877637614409,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent1,1.4554201125046338,1.025,1.1062416517273488,True,0.0,0.3587970697917626,0.0,0.0,99999.64120293022,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent2,1.2137450762448216,1.025,1.3403071891990674,True,1.0,10.271972725599065,166.82871975801964,10271.972725599066,99989.7280272744,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent3,1.2678235623426524,1.025,1.5700125772555635,True,1.0,12.185087151689702,221.14144275772952,12185.087151689702,99987.8149128483,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent4,1.2733559424054277,1.025,1.6010875111397127,True,1.0,12.423859746214795,228.43239259792432,12423.859746214795,99987.57614025379,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent5,1.4199275949805754,1.025,1.0792643543322977,True,0.0,0.29818572229123674,0.0,0.0,99999.70181427771,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent6,1.3484834838035231,1.025,1.970441324161876,True,1.0,14.233228758679042,287.37641904627174,14233.22875867904,99985.76677124132,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent7,1.3716106879581749,1.025,1.0425394426922938,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent8,1.4285866456238292,1.025,1.085845960841431,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent9,1.3759461349892907,1.025,1.045834746943947,True,0.0,0.18886435197782703,0.0,0.0,99999.81113564802,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent10,1.4523657860588204,1.025,1.1039201068323037,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent11,1.2299752912214348,1.025,1.4151579751882857,True,1.0,11.036901398033596,187.6691612807075,11036.901398033595,99988.96309860196,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent12,1.3822222072480035,1.025,1.0506050895290104,True,0.0,0.1949127977277385,0.0,0.0,99999.80508720227,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent13,1.4876390249687006,1.025,1.1307307340444621,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run1_agent14,1.3912093689415388,1.025,1.057436088022695,True,0.0,0.31034953636844875,0.0,0.0,99999.68965046364,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent0,1.3344801665141008,1.025,1.073025616661036,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent1,1.3363185906741994,1.025,1.0745038523572825,True,0.0,0.3230312846499146,0.0,0.0,99999.67696871536,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent2,1.483453908217947,1.025,1.1928120661484307,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent3,1.4165924687006592,1.025,1.1390502799719524,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent4,1.4429749274181374,1.025,1.1602638242004175,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent5,1.2266405150235105,1.025,1.4726984430503274,True,1.0,10.769818499335765,180.2599345331239,10769.818499335764,99989.23018150066,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent6,1.3228840861403373,1.025,1.0637014681227992,True,0.0,0.28329137163382256,0.0,0.0,99999.71670862837,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent7,1.376294786262212,1.025,1.106647815976195,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent8,1.3396822810589346,1.025,1.0772085204669373,True,0.0,0.012454854710085783,0.0,0.0,99999.9875451453,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent9,1.2402553734666524,1.025,1.5424017873087108,True,1.0,11.398811624066715,197.93597746603587,11398.811624066715,99988.60118837593,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent10,1.325862253544176,1.025,1.0660961458371718,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent11,1.3403468753136016,1.025,1.077742905823751,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent12,1.478188122604944,1.025,1.1885779658625066,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent13,1.4676865305851106,1.025,1.1801338708989675,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run2_agent14,1.2769378630168435,1.025,1.7101303206167553,True,1.0,12.51753893381158,231.32394821948026,12517.538933811578,99987.48246106619,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent0,1.4611427167597468,1.025,1.129980995439001,True,0.0,0.0815900980742299,0.0,0.0,99999.91840990193,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent1,1.4418223442646074,1.025,1.1150395023912005,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent2,1.4735102076596898,1.025,1.139545447643363,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent3,1.2005044686228625,1.025,1.3222216083868383,True,1.0,9.923723229176897,157.72718125617791,9923.723229176896,99990.07627677082,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent4,1.2073423452614451,1.025,1.3431485701662098,True,1.0,10.099532461525007,162.29174904272236,10099.532461525007,99989.90046753848,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent5,1.2962480255962836,1.025,1.728151796915058,True,1.0,12.958144596987768,245.15863844418018,12958.144596987768,99987.04185540302,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent6,1.4382426507411799,1.025,1.1122711310305033,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent7,1.4059902727357823,1.025,1.087328615979931,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent8,1.477141704532097,1.025,1.1423538813464829,True,0.0,0.07018004835845204,0.0,0.0,99999.92981995165,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent9,1.470349001774636,1.025,1.1371007154951562,True,0.0,0.2690616265681456,0.0,0.0,99999.73093837342,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent10,1.3409007502388015,1.025,1.0369913542051927,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent11,1.3533568611923357,1.025,1.046624341108612,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent12,1.2337270019900985,1.025,1.4467445108964225,True,1.0,11.04016608796388,187.76060797586223,11040.16608796388,99988.95983391204,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent13,1.449220325469447,1.025,1.1207607629294059,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run3_agent14,1.2179630345275945,1.025,1.391725952048251,True,1.0,10.614518706841825,176.01711559681223,10614.518706841824,99989.38548129315,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent0,1.2400005500163933,1.025,1.4463358403726128,True,1.0,11.36431940656624,196.9462287471325,11364.31940656624,99988.63568059343,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent1,1.3869964517537159,1.025,1.047853339443002,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent2,1.4317838090824362,1.025,1.0816894620101416,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent3,1.2195501122451706,1.025,1.3536955111397924,True,1.0,10.47538421344554,172.25677867671908,10475.38421344554,99989.52461578655,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent4,1.3691196202087854,1.025,1.0343476829509972,True,0.0,0.08441309425688814,0.0,0.0,99999.91558690574,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent5,1.4694920206466695,1.025,1.110177404688038,True,0.0,0.0,0.0,0.0,100000.0,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent6,1.304107832481216,1.025,1.7253348498014578,True,1.0,13.157245420919345,251.53724027061986,13157.245420919346,99986.84275457908,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent7,1.211862724753408,1.025,1.3278618801360669,True,1.0,10.249135946724776,166.22446897183056,10249.135946724775,99989.75086405328,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent8,1.4924000628136942,1.025,1.1274840592612827,True,0.0,0.35589480886847014,0.0,0.0,99999.64410519114,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent9,1.324116777565208,1.025,1.8381931526240542,True,1.0,13.769111724702881,271.6343427225065,13769.111724702881,99986.2308882753,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent10,1.438385339533725,1.025,1.0866768112712528,True,0.0,0.32444362840033136,0.0,0.0,99999.6755563716,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent11,1.4121097367888404,1.025,1.0668260192614447,True,0.0,0.21478039993235143,0.0,0.0,99999.78521960007,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent12,1.3279243450340679,1.025,1.8626297480538534,True,1.0,13.898172909307279,275.9687700421948,13898.172909307279,99986.1018270907,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent13,1.4940153553077755,1.025,1.1287043865605777,True,0.0,0.4001899327340652,0.0,0.0,99999.59981006727,,,,
High_Tide,Moderate_1.025,hf_test_ht_1.025_run4_agent14,1.4816167660067912,1.025,1.1193374532948208,True,0.0,0.0,0.0,0.0,100000.0,,,,
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent0,1.3582588439383176,1.025,1.0485980102066614,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent1,1.368019013583505,1.025,1.056133020572983,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent2,1.3487053946892507,1.025,1.0412225913622422,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent3,1.3486033806842037,1.025,1.041143834884283,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent4,1.3345329712017349,1.025,1.0302812489700037,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent5,1.3833684115059646,1.025,1.0679830064510005,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent6,1.3261897638728237,1.025,1.0238401566532618,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent7,1.3097952323352773,1.025,1.0111833105555805,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent8,1.3171746906435244,1.025,1.0168803728887028,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent9,1.3557512061349595,1.025,1.0466620728684617,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent10,1.3868436571991278,1.025,1.0706659528828188,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent11,1.3537136345169483,1.025,1.0450890343023331,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent12,1.303893720712642,1.025,1.006627247201144,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent13,1.3249706431744213,1.025,1.0228989755637723,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run0_agent14,1.3099523333373686,1.025,1.0113045950949227,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent0,1.390637115526146,1.025,1.0570011273140916,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent1,1.3851400375015446,1.025,1.0528228858418445,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent2,1.3045816920816073,1.025,1.150097465659067,True,,,,,98244.33631918048,1.0,1755.6636808195155,1533.058460148076,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent3,1.3226078541142174,1.025,1.0052931689977713,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent4,1.3244519808018094,1.025,1.0066948603275452,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent5,1.3733091983268584,1.025,1.0438304533768274,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent6,1.3494944946011744,1.025,1.025729276295001,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent7,1.357203562652725,1.025,1.031588816163493,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent8,1.3761955485412765,1.025,1.0460243222132053,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent9,1.358648711663097,1.025,1.032687250914044,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent10,1.3841219286862734,1.025,1.052049037543496,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent11,1.3099917637404783,1.025,1.1531384185676943,True,,,,,98250.80610528424,1.0,1749.1938947157548,1526.7271561229593,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent12,1.3607407357493344,1.025,1.034277365109065,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent13,1.3958796749895668,1.025,1.060985913280882,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run1_agent14,1.3637364563138463,1.025,1.03655436460696,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent0,1.344826722171367,1.025,1.0813450503574216,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent1,1.345439530224733,1.025,1.0818377955895038,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent2,1.3944846360726488,1.025,1.1212738668532198,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent3,1.3721974895668865,1.025,1.1033532714610603,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent4,1.3809916424727124,1.025,1.1104244528705487,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent5,1.3088801716745035,1.025,1.0524412341137606,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent6,1.340961362046779,1.025,1.078237000844676,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent7,1.3587649287540706,1.025,1.0925524501291413,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent8,1.3465607603529783,1.025,1.0827393516260555,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent9,1.3134184578222174,1.025,1.0560903683717506,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent10,1.3419540845147253,1.025,1.0790352267494667,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent11,1.3467822917712005,1.025,1.0829174800783266,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent12,1.392729374201648,1.025,1.119862500091245,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent13,1.3892288435283702,1.025,1.1170478017700656,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run2_agent14,1.3256459543389478,1.025,1.0659222244901956,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent0,1.387047572253249,1.025,1.0726791972051355,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent1,1.3806074480882025,1.025,1.0676986995225353,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent2,1.3911700692198965,1.025,1.0758673479399228,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent3,1.3001681562076208,1.025,1.0054906276695694,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent4,1.3024474484204818,1.025,1.0072533280916725,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent5,1.3320826751987611,1.025,1.030171858000402,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent6,1.3794142169137265,1.025,1.0667759090689695,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent7,1.3686634242452607,1.025,1.0584617373854452,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent8,1.3923805681773656,1.025,1.0768034925076293,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent9,1.3901163339248785,1.025,1.075052437223854,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent10,1.3469669167462672,1.025,1.0416826501271994,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent11,1.3511189537307786,1.025,1.0448936457616727,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent12,1.3112423339966996,1.025,1.01405489062502,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent13,1.383073441823149,1.025,1.0696057863686037,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run3_agent14,1.3059876781758648,1.025,1.0099911799778603,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent0,1.3133335166721312,1.025,1.1497232619883784,True,,,,,98255.03235753938,1.0,1744.967642460618,1522.842427008046,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent1,1.362332150584572,1.025,1.0292198596583657,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent2,1.3772612696941453,1.025,1.0404985671807454,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent3,1.3065167040817236,1.025,1.144430229934835,True,,,,,98246.68880101148,1.0,1753.3111989885235,1530.7879292715868,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent4,1.3563732067362617,1.025,1.0247179741610304,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent5,1.3898306735488897,1.025,1.0499945480733774,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent6,1.334702610827072,1.025,1.0083461901795698,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent7,1.3039542415844694,1.025,1.1405584321641193,True,,,,,98243.24328578544,1.0,1756.7567142145558,1533.7961534369083,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent8,1.3974666876045645,1.025,1.0557634329311256,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent9,1.3413722591884027,1.025,1.0133850014176913,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent10,1.379461779844575,1.025,1.042161016934449,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent11,1.3707032455962802,1.025,1.035544086264513,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent12,1.3426414483446893,1.025,1.01434385325478,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent13,1.398005118435925,1.025,1.0561702086975575,True,,,,,100000.0,0.0,0.0,0.0,0.0
AAVE,Moderate_1.025,aave_Moderate_1.025_run4_agent14,1.3938722553355969,1.025,1.0530478976089717,True,,,,,100000.0,0.0,0.0,0.0,0.0
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent0,1.300606810362889,1.05,1.6193566396352568,True,1.0,11.856444436057682,211.292215457674,11856.444436057682,99988.14355556395,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent1,1.348830743574056,1.05,1.8548283332239806,True,1.0,13.156052282045254,251.49878020523758,13156.052282045253,99986.84394771795,,,,
High_Tide,Conservative_1.05,hf_test_ht_1.05_run0_agent2,1.4885825939091224,1.05,1.1388884613573156,True,0.0,0.0,0.0,0.0,100000.0,,,,
