date,symbol,avg_variableRate,avg_supplyRate
2024-08-06 00:00:00.000 UTC,USDC,0.05259393891608523,0.03524515157936119
2024-08-28 00:00:00.000 UTC,USDC,0.058836365325447754,0.044118962038944005
2024-07-16 00:00:00.000 UTC,USDC,0.07948888348904531,0.05813069688345333
2024-08-22 00:00:00.000 UTC,USDC,0.058083099762063994,0.042983433236911464
2024-08-26 00:00:00.000 UTC,USDC,0.0586307092764242,0.04379599705504586
2024-04-10 00:00:00.000 UTC,USDC,0.13515536699516634,0.11101456351523394
2024-07-08 00:00:00.000 UTC,USDC,0.07799823834843721,0.05599831286923527
2024-09-05 00:00:00.000 UTC,USDC,0.055736975582391636,0.03957751309056377
2024-06-10 00:00:00.000 UTC,USDC,0.0895109324898923,0.07363012046011372
2024-04-13 00:00:00.000 UTC,USDC,0.11081725352390441,0.08479666611745669
2024-04-16 00:00:00.000 UTC,USDC,0.10620662743801858,0.07783568377263851
2024-09-07 00:00:00.000 UTC,USDC,0.053486828634711804,0.036443452801022305
2024-06-27 00:00:00.000 UTC,USDC,0.08530744028481414,0.06697680986687744
2024-05-09 00:00:00.000 UTC,USDC,0.07834297915558719,0.056467910108974735
2024-05-04 00:00:00.000 UTC,USDC,0.09676451611724475,0.0646077454808795
2024-05-07 00:00:00.000 UTC,USDC,0.07648403390351308,0.05381906652754432
2024-03-24 00:00:00.000 UTC,USDC,0.10676393023935027,0.08725631881093765
2025-01-20 00:00:00.000 UTC,USDC,0.11576375658711738,0.0924802448127421
2024-12-22 00:00:00.000 UTC,USDC,0.12144413005392447,0.09769853441004411
2024-12-21 00:00:00.000 UTC,USDC,0.1286295239973532,0.10594472876841263
2024-12-18 00:00:00.000 UTC,USDC,0.1309991103170097,0.10799854637633866
2023-11-19 00:00:00.000 UTC,USDC,0.06314993973622535,0.05145004731019151
2023-09-04 00:00:00.000 UTC,USDC,0.03474284198824313,0.02793502351251793
2025-05-05 00:00:00.000 UTC,USDC,0.04674179431194514,0.030151719930189134
2024-12-03 00:00:00.000 UTC,USDC,0.2009110562316505,0.17144422145560728
2023-08-10 00:00:00.000 UTC,USDC,0.06274018088157736,0.05118236791888082
2023-08-04 00:00:00.000 UTC,USDC,0.08047949736690427,0.06583958387958944
2025-01-03 00:00:00.000 UTC,USDC,0.11731202435291292,0.0911607200737114
2023-12-05 00:00:00.000 UTC,USDC,0.07066505833272715,0.0574527738512052
2023-11-29 00:00:00.000 UTC,USDC,0.06711762431308131,0.05454107221170441
2024-09-24 00:00:00.000 UTC,USDC,0.053483204602645704,0.04306780336375841
2024-10-07 00:00:00.000 UTC,USDC,0.055886248841153105,0.044585637248345494
2025-06-21 00:00:00.000 UTC,USDC,0.04924670344391074,0.036511381390408555
2025-10-04 00:00:00.000 UTC,USDC,0.05332504615162501,0.03622260831716169
2023-10-10 00:00:00.000 UTC,USDC,0.052025161473555945,0.042260683598270544
2023-09-21 00:00:00.000 UTC,USDC,0.0547918827949681,0.0446891573175517
2023-09-19 00:00:00.000 UTC,USDC,0.043127659111387676,0.03492612002266999
2025-10-07 00:00:00.000 UTC,USDC,0.054262706620306925,0.03751402492090216
2021-01-19 00:00:00.000 UTC,USDC,0.2146037787836472,0.11120519281869275
2023-01-11 00:00:00.000 UTC,USDC,0.023227880294319173,0.01140564534118351
2022-02-07 00:00:00.000 UTC,USDC,0.030741981218772214,0.019577509883742007
2023-03-07 00:00:00.000 UTC,USDC,0.028649956347743498,0.017088553189376385
2023-02-22 00:00:00.000 UTC,USDC,0.030747117466181625,0.019638190996805895
2023-03-26 00:00:00.000 UTC,USDC,0.026095047841615846,0.01436476471460079
2022-05-06 00:00:00.000 UTC,USDC,0.02975814376780546,0.01820268415369378
2023-01-20 00:00:00.000 UTC,USDC,0.027446096702699176,0.01574924471721002
2021-10-16 00:00:00.000 UTC,USDC,0.07809846127375861,0.06419142245137344
2022-09-01 00:00:00.000 UTC,USDC,0.012338969719568008,0.0033471999404991195
2022-03-28 00:00:00.000 UTC,USDC,0.03510877336517446,0.025317869938028245
2021-03-31 00:00:00.000 UTC,USDC,0.16299057255797372,0.10531906667931515
2022-07-30 00:00:00.000 UTC,USDC,0.01735732092611269,0.006403796211127916
2021-03-19 00:00:00.000 UTC,USDC,0.09877263296009914,0.07908079793027051
2022-10-21 00:00:00.000 UTC,USDC,0.0212914854593039,0.009593266145693195
2022-11-20 00:00:00.000 UTC,USDC,0.020082784751740728,0.008583790050841663
2022-06-14 00:00:00.000 UTC,USDC,0.023704505465972543,0.011653549102522181
2022-02-02 00:00:00.000 UTC,USDC,0.03214981753297064,0.021397341538372725
2021-08-30 00:00:00.000 UTC,USDC,0.07060278880968467,0.0578125280238146
2021-11-17 00:00:00.000 UTC,USDC,0.038385323566062245,0.031418648625693
2022-01-02 00:00:00.000 UTC,USDC,0.0392459548198571,0.032384865964688904
2022-09-12 00:00:00.000 UTC,USDC,0.010215842886195084,0.002354748580542786
2023-05-11 00:00:00.000 UTC,USDC,0.03825009966902585,0.03028315344390101
2021-03-20 00:00:00.000 UTC,USDC,0.06784816400473684,0.06888182968760685
2022-12-20 00:00:00.000 UTC,USDC,0.023208063076843893,0.011379983003888806
2021-01-07 00:00:00.000 UTC,USDC,0.13326011321591197,0.08277062697565561
2022-12-16 00:00:00.000 UTC,USDC,0.023444384688224598,0.01160151610564464
2022-12-01 00:00:00.000 UTC,USDC,0.02344209846186104,0.011633971952300927
2023-01-23 00:00:00.000 UTC,USDC,0.030002801303578387,0.01871548107164479
2022-05-30 00:00:00.000 UTC,USDC,0.021897433327620477,0.009955280472851607
2021-09-06 00:00:00.000 UTC,USDC,0.09433757634828625,0.0774173605139122
2021-10-02 00:00:00.000 UTC,USDC,0.07370552399408223,0.06044329483841487
2022-04-13 00:00:00.000 UTC,USDC,0.03412461301777474,0.023881109002997485
2022-04-08 00:00:00.000 UTC,USDC,0.03519701339171784,0.025361605748054412
2021-08-21 00:00:00.000 UTC,USDC,0.07320869301142639,0.05994017283189076
2022-02-20 00:00:00.000 UTC,USDC,0.029367923092264867,0.017892322950893238
2023-01-06 00:00:00.000 UTC,USDC,0.023670115192787722,0.011833439459747972
2023-05-14 00:00:00.000 UTC,USDC,0.03651349697884401,0.027661578672645286
2021-05-26 00:00:00.000 UTC,USDC,0.03347041764516065,0.023910280382022614
2023-04-21 00:00:00.000 UTC,USDC,0.035750942792212595,0.026553547388371967
2022-03-01 00:00:00.000 UTC,USDC,0.026502042195180195,0.014613870061252093
2021-06-26 00:00:00.000 UTC,USDC,0.03127982144131194,0.020377116867346088
2023-01-03 00:00:00.000 UTC,USDC,0.023743148988341754,0.011895936892132636
2021-02-09 00:00:00.000 UTC,USDC,0.3895114402839688,0.20536971656156397
2022-04-15 00:00:00.000 UTC,USDC,0.03467349995069277,0.024677284165971966
2022-05-23 00:00:00.000 UTC,USDC,0.021536532950459562,0.009646541798794948
2021-08-28 00:00:00.000 UTC,USDC,0.059396280399953996,0.04865151918296887
2021-05-17 00:00:00.000 UTC,USDC,0.05892176895382808,0.05007067107315739
2022-07-31 00:00:00.000 UTC,USDC,0.017255166209211407,0.0063300655903931816
2022-03-09 00:00:00.000 UTC,USDC,0.02826398787253607,0.016561157553553044
2021-07-27 00:00:00.000 UTC,USDC,0.032637197038662885,0.021944547304469528
2022-03-19 00:00:00.000 UTC,USDC,0.028028982926716246,0.01634559032518896
2022-09-28 00:00:00.000 UTC,USDC,0.0151077332184342,0.0049446926075305715
2021-02-08 00:00:00.000 UTC,USDC,0.24372903164717263,0.14000770756297126
2020-12-17 00:00:00.000 UTC,USDC,0.156369968856252,0.10142251390144838
2023-01-14 00:00:00.000 UTC,USDC,0.024138225550900706,0.012278536863437793
2021-03-15 00:00:00.000 UTC,USDC,0.05526572319495813,0.06542666137476269
2021-04-14 00:00:00.000 UTC,USDC,0.15107041331662205,0.10152347486487664
2022-08-04 00:00:00.000 UTC,USDC,0.017636684317230613,0.00659907728564331
2020-12-31 00:00:00.000 UTC,USDC,0.05507973852048737,0.050353178487282706
2021-08-04 00:00:00.000 UTC,USDC,0.03271147210181132,0.022074764356023804
2022-03-21 00:00:00.000 UTC,USDC,0.02938172446160376,0.01791690489742052
2021-06-23 00:00:00.000 UTC,USDC,0.031210003135632127,0.020267286389695605
2022-11-16 00:00:00.000 UTC,USDC,0.019188005982463698,0.007858623828758314
2022-01-01 00:00:00.000 UTC,USDC,0.03874964626686187,0.03157818944526495
2022-03-27 00:00:00.000 UTC,USDC,0.034003627032261036,0.02384193745309274
2025-04-26 00:00:00.000 UTC,USDC,0.042209309394043035,0.0246177247733967
2025-04-21 00:00:00.000 UTC,USDC,0.04260807224868476,0.025056564291864317
2025-04-12 00:00:00.000 UTC,USDC,0.04799746722977299,0.03179209289708708
2025-04-10 00:00:00.000 UTC,USDC,0.04437320205107342,0.02717661621486531
2025-08-31 00:00:00.000 UTC,USDC,0.056201604366597914,0.0402360285684969
2024-02-28 00:00:00.000 UTC,USDC,0.1044771672174576,0.08545457791457224
2024-02-26 00:00:00.000 UTC,USDC,0.12131792742271609,0.0994147533905614
2024-02-23 00:00:00.000 UTC,USDC,0.10076366237049443,0.08238036178106115
2024-01-25 00:00:00.000 UTC,USDC,0.06099570894064786,0.04913716476921194
2024-01-22 00:00:00.000 UTC,USDC,0.08369994827658915,0.06813427282222359
2025-03-05 00:00:00.000 UTC,USDC,0.06202443217248732,0.03353134205201962
2025-02-21 00:00:00.000 UTC,USDC,0.06892317160697621,0.04140405617045926
2025-03-07 00:00:00.000 UTC,USDC,0.061651820783752274,0.03384945953464854
2025-06-18 00:00:00.000 UTC,USDC,0.04671738238269488,0.03285893672616987
2024-12-15 00:00:00.000 UTC,USDC,0.13148226808880817,0.11003185860557986
2024-05-17 00:00:00.000 UTC,USDC,0.07726521761036496,0.05492894159354566
2024-06-22 00:00:00.000 UTC,USDC,0.08787841527985928,0.07104929685470365
2024-04-21 00:00:00.000 UTC,USDC,0.0995390957652822,0.06836702568949447
2024-07-07 00:00:00.000 UTC,USDC,0.08250077359155034,0.06261985022627975
2024-05-30 00:00:00.000 UTC,USDC,0.10583282606447261,0.08623305035164504
2024-06-15 00:00:00.000 UTC,USDC,0.08913221319343442,0.07309051088714022
2024-03-30 00:00:00.000 UTC,USDC,0.1554561215852847,0.12828683247803052
2025-08-14 00:00:00.000 UTC,USDC,0.05846975652122511,0.04622927297995217
2023-11-13 00:00:00.000 UTC,USDC,0.1095148504547086,0.09058753080713171
2023-07-17 00:00:00.000 UTC,USDC,0.03824026166009855,0.030889639612130763
2025-10-01 00:00:00.000 UTC,USDC,0.055918270666320505,0.03983164929766576
2023-08-25 00:00:00.000 UTC,USDC,0.033012422451592645,0.025224885460920922
2025-01-14 00:00:00.000 UTC,USDC,0.10805759206866923,0.07788621504018839
2025-08-11 00:00:00.000 UTC,USDC,0.05238949966220875,0.04132146086195209
2023-08-14 00:00:00.000 UTC,USDC,0.0753111703883249,0.061569659541764424
2023-08-08 00:00:00.000 UTC,USDC,0.09303811338133532,0.07634171570297145
2025-07-04 00:00:00.000 UTC,USDC,0.05126530037435593,0.03956562466084573
2023-09-12 00:00:00.000 UTC,USDC,0.040605265930581655,0.03290409176604716
2024-10-01 00:00:00.000 UTC,USDC,0.06394484914346965,0.052544183489423475
2024-09-18 00:00:00.000 UTC,USDC,0.04885720446154383,0.03593906996479545
2025-10-11 00:00:00.000 UTC,USDC,0.0678917743591557,0.053150233405119894
2025-10-05 00:00:00.000 UTC,USDC,0.053695686902653465,0.03672974761765817
2024-11-01 00:00:00.000 UTC,USDC,0.07704199976403847,0.06462172679420504
2024-10-28 00:00:00.000 UTC,USDC,0.08074755754916461,0.06778707791506557
2024-10-17 00:00:00.000 UTC,USDC,0.05335043021999866,0.042733206946644356
2023-10-27 00:00:00.000 UTC,USDC,0.05307799813284312,0.043150623719924716
2023-10-17 00:00:00.000 UTC,USDC,0.046984257163551625,0.03815718345780538
2023-10-09 00:00:00.000 UTC,USDC,0.037319689044813927,0.030112719575351558
2023-03-11 00:00:00.000 UTC,USDC,0.02808491911377421,0.017059653632413792
2021-06-28 00:00:00.000 UTC,USDC,0.03092466693772618,0.019940361713191995
2021-07-07 00:00:00.000 UTC,USDC,0.03100486203809092,0.020073117629957265
2022-08-24 00:00:00.000 UTC,USDC,0.013584462581369415,0.004040574056608325
2022-08-19 00:00:00.000 UTC,USDC,0.013949299176440322,0.0042296721308351356
2022-06-19 00:00:00.000 UTC,USDC,0.019808148406915655,0.00818001893107728
2021-02-18 00:00:00.000 UTC,USDC,0.293895904657367,0.16099019688888094
2022-10-10 00:00:00.000 UTC,USDC,0.01661503434610923,0.005911014712231229
2023-02-20 00:00:00.000 UTC,USDC,0.029398977244852884,0.01799407751064125
2022-01-19 00:00:00.000 UTC,USDC,0.03585756815208132,0.026824748472768455
2021-01-12 00:00:00.000 UTC,USDC,0.06771829220752684,0.06161696325318713
2021-10-08 00:00:00.000 UTC,USDC,0.06368762734651638,0.05231508999833378
2022-06-28 00:00:00.000 UTC,USDC,0.01726987717172261,0.006261109766422739
2022-06-30 00:00:00.000 UTC,USDC,0.018916693093934414,0.007473234640901009
2021-01-05 00:00:00.000 UTC,USDC,0.08947054174846177,0.06821724870870924
2023-04-27 00:00:00.000 UTC,USDC,0.035272863702074185,0.025854582449366253
2022-08-05 00:00:00.000 UTC,USDC,0.017792667899765833,0.006711079205548024
2021-12-23 00:00:00.000 UTC,USDC,0.03773304197172917,0.030117112529854998
2020-12-04 00:00:00.000 UTC,USDC,0.16902201422204471,0.06913974327433677
2022-08-07 00:00:00.000 UTC,USDC,0.01762237732906606,0.006601729510018054
2023-05-07 00:00:00.000 UTC,USDC,0.03366238761975297,0.023567385036712126
2022-12-22 00:00:00.000 UTC,USDC,0.023434884201121036,0.011603914015895663
2022-07-03 00:00:00.000 UTC,USDC,0.016425870915885314,0.005693732915035545
2021-07-15 00:00:00.000 UTC,USDC,0.03119555129070195,0.02025104519057632
2023-02-04 00:00:00.000 UTC,USDC,0.03182856474975391,0.02102110370669192
2021-01-23 00:00:00.000 UTC,USDC,0.0979247070506022,0.07813394529025043
2022-06-02 00:00:00.000 UTC,USDC,0.022710210541562578,0.010691852774284761
2021-03-25 00:00:00.000 UTC,USDC,0.043667290210254346,0.060362593533876324
2022-03-25 00:00:00.000 UTC,USDC,0.03308103955294226,0.02259072419382971
2022-11-02 00:00:00.000 UTC,USDC,0.02177406208455756,0.010038428375381993
2022-03-10 00:00:00.000 UTC,USDC,0.02834268780777056,0.016650053336296437
2021-06-05 00:00:00.000 UTC,USDC,0.03132367062888768,0.020689430093089434
2021-03-02 00:00:00.000 UTC,USDC,0.048024287758074144,0.06089634916817028
2021-03-23 00:00:00.000 UTC,USDC,0.03884882865859186,0.060300904502087485
2022-10-26 00:00:00.000 UTC,USDC,0.020185475729626437,0.008652406835004865
2022-10-03 00:00:00.000 UTC,USDC,0.015904770614776964,0.005434143303138141
2023-04-28 00:00:00.000 UTC,USDC,0.03688473412260817,0.02820946890479803
2021-04-29 00:00:00.000 UTC,USDC,0.06485010778780018,0.05573661461079336
2023-05-02 00:00:00.000 UTC,USDC,0.037759067100932145,0.029522171214798856
2022-05-28 00:00:00.000 UTC,USDC,0.0212497100920835,0.009371620624254196
2021-12-11 00:00:00.000 UTC,USDC,0.038107792281827264,0.03089585619208892
2022-02-21 00:00:00.000 UTC,USDC,0.028600311075037573,0.016988118503254046
2023-06-30 00:00:00.000 UTC,USDC,0.03552534294534105,0.026252203294917287
2022-01-21 00:00:00.000 UTC,USDC,0.03477891613795469,0.02525825229176463
2021-12-02 00:00:00.000 UTC,USDC,0.03866597813224757,0.031769093535223815
2023-04-08 00:00:00.000 UTC,USDC,0.030694154134604554,0.019699651628416828
2022-04-22 00:00:00.000 UTC,USDC,0.034851649628448306,0.024898419311227764
2025-06-03 00:00:00.000 UTC,USDC,0.05101704895168378,0.03918370538647589
2025-05-15 00:00:00.000 UTC,USDC,0.04937967924148052,0.036711032640259454
2025-04-22 00:00:00.000 UTC,USDC,0.04263189858533157,0.025092295789699445
2025-09-08 00:00:00.000 UTC,USDC,0.05852072950130006,0.043627569665956885
2025-04-16 00:00:00.000 UTC,USDC,0.04382718346112346,0.026509569441600617
2025-04-14 00:00:00.000 UTC,USDC,0.04724842376447121,0.03080810892253552
2025-07-31 00:00:00.000 UTC,USDC,0.05207757631855394,0.0408327536311455
2025-04-08 00:00:00.000 UTC,USDC,0.043073369451035584,0.025603933073857107
2024-03-06 00:00:00.000 UTC,USDC,0.13957858140706997,0.11488229082493671
2024-03-03 00:00:00.000 UTC,USDC,0.1587430163226033,0.13094114848714633
2024-03-02 00:00:00.000 UTC,USDC,0.10552127344803078,0.0862845829963284
2024-02-22 00:00:00.000 UTC,USDC,0.08906993191792928,0.07257320280666915
2024-02-09 00:00:00.000 UTC,USDC,0.10089523880256505,0.08238696771037028
2024-02-08 00:00:00.000 UTC,USDC,0.10718624433359175,0.08761982346306378
2024-02-06 00:00:00.000 UTC,USDC,0.05992891653768938,0.04822885750700704
2025-02-10 00:00:00.000 UTC,USDC,0.08009065609433424,0.04618813479472715
2025-03-01 00:00:00.000 UTC,USDC,0.062623352766761,0.034180744490695164
2025-01-23 00:00:00.000 UTC,USDC,0.10512265079298212,0.07625290370078362
2023-12-11 00:00:00.000 UTC,USDC,0.1016611223188866,0.08345979565012503
2023-12-09 00:00:00.000 UTC,USDC,0.0783302576267167,0.06380508634330184
2024-01-01 00:00:00.000 UTC,USDC,0.09989213522717184,0.08167083873157023
2024-08-21 00:00:00.000 UTC,USDC,0.056796340449029016,0.04110266355326966
2024-06-23 00:00:00.000 UTC,USDC,0.08768465511384298,0.07052765296070629
2024-05-27 00:00:00.000 UTC,USDC,0.08754239740932719,0.07050853390001234
2024-08-15 00:00:00.000 UTC,USDC,0.05341000697944242,0.03634598568363578
2024-07-26 00:00:00.000 UTC,USDC,0.061359994208181876,0.0479666304807451
2024-04-03 00:00:00.000 UTC,USDC,0.07496329558303473,0.060895556645057074
2024-06-01 00:00:00.000 UTC,USDC,0.08752315475965622,0.07047480540641389
2024-04-04 00:00:00.000 UTC,USDC,0.09903792871358431,0.08085132047334027
2024-06-30 00:00:00.000 UTC,USDC,0.08498246632655294,0.06644650619938594
2025-10-15 00:00:00.000 UTC,USDC,0.05368183287214,0.03671175490197729
2025-10-14 00:00:00.000 UTC,USDC,0.05431213082448276,0.03758091573275927
2024-03-27 00:00:00.000 UTC,USDC,0.17031948881508527,0.1409663762632516
2024-02-14 00:00:00.000 UTC,USDC,0.09954256467852275,0.08131218130661659
2023-11-10 00:00:00.000 UTC,USDC,0.06351186506300248,0.051749017238933874
2023-11-08 00:00:00.000 UTC,USDC,0.07370858334954203,0.06015404878665516
2025-05-06 00:00:00.000 UTC,USDC,0.048114237459286203,0.03195377553330545
2025-01-12 00:00:00.000 UTC,USDC,0.1110565897530443,0.08169795703947678
2023-08-17 00:00:00.000 UTC,USDC,0.04110481111613038,0.033179680533450044
2023-12-02 00:00:00.000 UTC,USDC,0.08387582349463542,0.06843505112433286
2024-11-28 00:00:00.000 UTC,USDC,0.1038562215433406,0.08697801310727603
2024-11-25 00:00:00.000 UTC,USDC,0.1306460572747406,0.11001702881394124
2025-06-29 00:00:00.000 UTC,USDC,0.05034198033150885,0.038153796053691395
2024-10-02 00:00:00.000 UTC,USDC,0.07089867321158358,0.05812308949628524
2024-10-13 00:00:00.000 UTC,USDC,0.053396480940257375,0.042923322075953445
2024-10-11 00:00:00.000 UTC,USDC,0.06019611342365523,0.049005160177220064
2024-10-16 00:00:00.000 UTC,USDC,0.06059582429092954,0.0497402872856053
2023-10-21 00:00:00.000 UTC,USDC,0.04229250222253292,0.03419894548448859
2023-10-03 00:00:00.000 UTC,USDC,0.07798249082531841,0.06382774938955751
2023-10-02 00:00:00.000 UTC,USDC,0.07413239202917772,0.060507681207089575
2023-09-28 00:00:00.000 UTC,USDC,0.0502399532716592,0.04088860287578263
2021-04-18 00:00:00.000 UTC,USDC,0.05611851179892731,0.06723350577566484
2022-09-14 00:00:00.000 UTC,USDC,0.009231570155097369,0.0019538865058318085
2021-06-07 00:00:00.000 UTC,USDC,0.032375261928995355,0.02200197483579075
2020-12-30 00:00:00.000 UTC,USDC,0.1314450370292534,0.06697296096968632
2021-10-15 00:00:00.000 UTC,USDC,0.09300829417399764,0.07648564125206189
2021-11-21 00:00:00.000 UTC,USDC,0.0378514611988608,0.030557491828552774
2023-05-26 00:00:00.000 UTC,USDC,0.03598459506387754,0.0268758880217853
2023-05-03 00:00:00.000 UTC,USDC,0.03779273445751306,0.029579738046608697
2021-12-25 00:00:00.000 UTC,USDC,0.038071468731594255,0.030639403730016557
2022-04-01 00:00:00.000 UTC,USDC,0.03579049648618966,0.026234804725485703
2023-04-03 00:00:00.000 UTC,USDC,0.0315301564248502,0.020772504671713383
2021-12-28 00:00:00.000 UTC,USDC,0.038286416961681655,0.03090129202329297
2021-01-03 00:00:00.000 UTC,USDC,0.21109251164534076,0.11202380421587885
2021-04-16 00:00:00.000 UTC,USDC,0.19650800551920036,0.12024620027121052
2021-11-07 00:00:00.000 UTC,USDC,0.03927560741035626,0.03274927994988075
2020-12-27 00:00:00.000 UTC,USDC,0.10330953558441584,0.06458201109178033
2022-05-19 00:00:00.000 UTC,USDC,0.026366338780818552,0.014356972321808534
